customer_id,customer_name,city,state,region
CUST02055,Riya Menon,Amritsar,Punjab,North
CUST00556,Riya Iyer,Kanpur,Uttar Pradesh,North
CUST00277,Priya Kumar,Nagpur,Maharashtra,West
CUST00064,Amit Menon,Lucknow,Uttar Pradesh,North
CUST03636,Aditya Mehta,Jaipur,Rajasthan,West
CUST01863,Aditya Verma,Amritsar,Punjab,North
CUST02206,Simran Bansal,Patna,Bihar,East
CUST03764,Priya Agarwal,Chennai,Tamil Nadu,South
CUST00146,Nikita Bansal,Udaipur,Rajasthan,West
CUST01099,Aditi Joshi,Patna,Bihar,East
CUST02244,Rohan Mehta,Warangal,Telangana,South
CUST00672,Reyansh Verma,Amritsar,Punjab,North
CUST01626,Rahul Joshi,Nagpur,Maharashtra,West
CUST03176,Vivaan Reddy,Ludhiana,Punjab,North
CUST01003,Kabir Chatterjee,Hyderabad,Telangana,South
CUST01315,Riya Pillai,Kolkata,West Bengal,East
CUST00371,Vivaan Das,Bengaluru,Karnataka,South
CUST01660,Meera Chatterjee,Mumbai,Maharashtra,West
CUST02822,Pooja Das,Dwarka,Delhi,North
CUST01775,Meera Rao,Mysuru,Karnataka,South
CUST02515,Kavya Pillai,Ahmedabad,Gujarat,West
CUST00229,Anjali Chatterjee,Surat,Gujarat,West
CUST03063,Riya Chatterjee,Rohini,Delhi,North
CUST02693,Riya Das,Kolkata,West Bengal,East
CUST01657,Aditi Singh,Udaipur,Rajasthan,West
CUST02426,Aryan Rao,Mysuru,Karnataka,South
CUST00100,Meera Das,Mysuru,Karnataka,South
CUST01021,Suresh Kumar,Howrah,West Bengal,East
CUST03958,Neha Mehta,New Delhi,Delhi,North
CUST00827,Sneha Agarwal,Patna,Bihar,East
CUST03556,Kabir Patel,Coimbatore,Tamil Nadu,South
CUST00475,Kabir Chatterjee,Pune,Maharashtra,West
CUST00846,Isha Iyer,Amritsar,Punjab,North
CUST01238,Neha Das,Kanpur,Uttar Pradesh,North
CUST03205,Aditi Verma,Pune,Maharashtra,West
CUST01782,Nikita Chatterjee,Bengaluru,Karnataka,South
CUST00138,Aryan Nair,Nagpur,Maharashtra,West
CUST03349,Reyansh Gupta,Patna,Bihar,East
CUST00052,Sai Kumar,Kolkata,West Bengal,East
CUST01838,Sneha Reddy,Surat,Gujarat,West
CUST03912,Ishaan Agarwal,Jaipur,Rajasthan,West
CUST01336,Aditya Sharma,Warangal,Telangana,South
CUST01309,Aditi Joshi,Howrah,West Bengal,East
CUST03344,Isha Verma,Ludhiana,Punjab,North
CUST03076,Aarav Reddy,Warangal,Telangana,South
CUST00104,Pooja Patel,Patna,Bihar,East
CUST03950,Riya Nair,Coimbatore,Tamil Nadu,South
CUST00732,Sai Sharma,Jaipur,Rajasthan,West
CUST00432,Kabir Menon,New Delhi,Delhi,North
CUST03247,Rohan Sharma,New Delhi,Delhi,North
CUST02188,Diya Kapoor,Surat,Gujarat,West
CUST01102,Aarav Bansal,Coimbatore,Tamil Nadu,South
CUST01934,Amit Menon,Bhubaneswar,Odisha,East
CUST03407,Aditya Gupta,Amritsar,Punjab,North
CUST02047,Kavya Rao,Patna,Bihar,East
CUST01035,Sneha Verma,Nagpur,Maharashtra,West
CUST02507,Amit Kapoor,Udaipur,Rajasthan,West
CUST00178,Meera Malhotra,Lucknow,Uttar Pradesh,North
CUST01318,Karan Singh,Hyderabad,Telangana,South
CUST00999,Simran Pillai,Bengaluru,Karnataka,South
CUST01965,Kabir Kumar,Bengaluru,Karnataka,South
CUST01778,Aditya Verma,Howrah,West Bengal,East
CUST00825,Riya Rao,Kanpur,Uttar Pradesh,North
CUST03075,Simran Joshi,Mysuru,Karnataka,South
CUST00621,Rahul Nair,Lucknow,Uttar Pradesh,North
CUST01378,Simran Reddy,Coimbatore,Tamil Nadu,South
CUST01675,Neha Reddy,Howrah,West Bengal,East
CUST00325,Pooja Bansal,Coimbatore,Tamil Nadu,South
CUST02478,Sai Pillai,Patna,Bihar,East
CUST03152,Suresh Singh,Surat,Gujarat,West
CUST00182,Pooja Reddy,Patna,Bihar,East
CUST02690,Reyansh Menon,Surat,Gujarat,West
CUST03402,Ishaan Reddy,New Delhi,Delhi,North
CUST02148,Kavya Iyer,Pune,Maharashtra,West
CUST00849,Priya Kapoor,Mumbai,Maharashtra,West
CUST01347,Anjali Gupta,Jaipur,Rajasthan,West
CUST01487,Kavya Nair,Hyderabad,Telangana,South
CUST03578,Arjun Verma,Mysuru,Karnataka,South
CUST03238,Aryan Gupta,Rohini,Delhi,North
CUST03057,Ananya Pillai,Patna,Bihar,East
CUST02938,Vivaan Chatterjee,Jaipur,Rajasthan,West
CUST00027,Tanya Reddy,Hyderabad,Telangana,South
CUST00486,Rohan Malhotra,Nagpur,Maharashtra,West
CUST01860,Vihaan Kapoor,Chennai,Tamil Nadu,South
CUST00058,Meera Agarwal,Kolkata,West Bengal,East
CUST02224,Nikita Nair,Pune,Maharashtra,West
CUST03252,Diya Joshi,Hyderabad,Telangana,South
CUST03821,Arjun Agarwal,Udaipur,Rajasthan,West
CUST02096,Aryan Gupta,Patna,Bihar,East
CUST01337,Sneha Chatterjee,Bengaluru,Karnataka,South
CUST01803,Reyansh Kapoor,Rohini,Delhi,North
CUST01948,Unknown Customer,Udaipur,Rajasthan,West
CUST02201,Diya Iyer,Nagpur,Maharashtra,West
CUST03266,Unknown Customer,Bengaluru,Karnataka,South
CUST02466,Amit Joshi,Mumbai,Maharashtra,West
CUST02203,Sai Malhotra,Patna,Bihar,East
CUST02508,Riya Rao,Amritsar,Punjab,North
CUST01148,Tanya Verma,Mysuru,Karnataka,South
CUST01663,Rohan Menon,Bhubaneswar,Odisha,East
CUST01961,Tanya Patel,Kolkata,West Bengal,East
CUST01256,Arjun Verma,Mumbai,Maharashtra,West
CUST00113,Sneha Bansal,Surat,Gujarat,West
CUST02750,Nikita Agarwal,Dwarka,Delhi,North
CUST00194,Tanya Bansal,Kanpur,Uttar Pradesh,North
CUST02995,Kavya Reddy,Mysuru,Karnataka,South
CUST02791,Aditi Das,Hyderabad,Telangana,South
CUST02210,Arjun Kumar,Chennai,Tamil Nadu,South
CUST02390,Vihaan Sharma,Jaipur,Rajasthan,West
CUST02623,Arjun Verma,Kolkata,West Bengal,East
CUST02249,Kabir Gupta,Noida,Uttar Pradesh,North
CUST02900,Riya Kapoor,Warangal,Telangana,South
CUST02769,Amit Mehta,Kolkata,West Bengal,East
CUST00233,Diya Sharma,Kanpur,Uttar Pradesh,North
CUST02338,Sai Agarwal,Warangal,Telangana,South
CUST02549,Neha Kapoor,Mumbai,Maharashtra,West
CUST03433,Aditya Kapoor,Jaipur,Rajasthan,West
CUST00958,Nikita Joshi,Chennai,Tamil Nadu,South
CUST00627,Nikita Singh,Pune,Maharashtra,West
CUST02862,Ananya Rao,Bhubaneswar,Odisha,East
CUST03066,Tanya Kumar,Udaipur,Rajasthan,West
CUST01400,Nikita Patel,Bengaluru,Karnataka,South
CUST03924,Sneha Mehta,Warangal,Telangana,South
CUST02030,Aditi Rao,Mumbai,Maharashtra,West
CUST01889,Vihaan Iyer,Ahmedabad,Gujarat,West
CUST03179,Aarav Pillai,Ludhiana,Punjab,North
CUST03096,Amit Verma,Patna,Bihar,East
CUST02646,Kabir Malhotra,Nagpur,Maharashtra,West
CUST03169,Vivaan Pillai,Dwarka,Delhi,North
CUST01956,Aryan Agarwal,Ludhiana,Punjab,North
CUST00938,Diya Agarwal,Nagpur,Maharashtra,West
CUST00292,Aryan Pillai,New Delhi,Delhi,North
CUST01714,Meera Rao,Mumbai,Maharashtra,West
CUST01291,Pooja Rao,Dwarka,Delhi,North
CUST02734,Priya Das,Rohini,Delhi,North
CUST00902,Aditi Pillai,Amritsar,Punjab,North
CUST01594,Reyansh Kapoor,Lucknow,Uttar Pradesh,North
CUST00503,Arjun Kumar,Hyderabad,Telangana,South
CUST00622,Ishaan Singh,Pune,Maharashtra,West
CUST01628,Ishaan Verma,Coimbatore,Tamil Nadu,South
CUST03960,Kavya Singh,Bengaluru,Karnataka,South
CUST02807,Arjun Kapoor,Bengaluru,Karnataka,South
CUST01413,Neha Mehta,Bhubaneswar,Odisha,East
CUST03062,Kavya Malhotra,Patna,Bihar,East
CUST02320,Aditya Iyer,Amritsar,Punjab,North
CUST02999,Aditi Chatterjee,Noida,Uttar Pradesh,North
CUST03945,Aryan Joshi,Coimbatore,Tamil Nadu,South
CUST02295,Priya Das,Udaipur,Rajasthan,West
CUST00597,Vihaan Iyer,Surat,Gujarat,West
CUST02877,Tanya Nair,Chennai,Tamil Nadu,South
CUST01327,Aditi Chatterjee,Nagpur,Maharashtra,West
CUST01296,Isha Kumar,Ahmedabad,Gujarat,West
CUST02965,Anjali Mehta,Rohini,Delhi,North
CUST02850,Sneha Pillai,Noida,Uttar Pradesh,North
CUST02483,Arjun Bansal,Patna,Bihar,East
CUST01062,Riya Nair,Howrah,West Bengal,East
CUST01698,Anjali Iyer,Patna,Bihar,East
CUST02444,Meera Menon,Jaipur,Rajasthan,West
CUST02920,Aryan Chatterjee,Ahmedabad,Gujarat,West
CUST03724,Tanya Patel,Bengaluru,Karnataka,South
CUST01642,Tanya Menon,Bhubaneswar,Odisha,East
CUST02765,Aryan Nair,Rohini,Delhi,North
CUST02001,Reyansh Verma,Bengaluru,Karnataka,South
CUST02619,Vihaan Gupta,Bhubaneswar,Odisha,East
CUST03560,Aryan Bansal,Ludhiana,Punjab,North
CUST03932,Kabir Kumar,Bengaluru,Karnataka,South
CUST02065,Aditi Agarwal,Howrah,West Bengal,East
CUST00768,Priya Patel,Coimbatore,Tamil Nadu,South
CUST00887,Diya Verma,Warangal,Telangana,South
CUST02104,Aditya Bansal,Rohini,Delhi,North
CUST02569,Nikita Iyer,Rohini,Delhi,North
CUST00248,Anjali Gupta,Patna,Bihar,East
CUST03303,Vivaan Mehta,Bhubaneswar,Odisha,East
CUST00860,Neha Reddy,Ludhiana,Punjab,North
CUST03486,Ishaan Nair,Udaipur,Rajasthan,West
CUST02067,Riya Rao,Kolkata,West Bengal,East
CUST02241,Ananya Reddy,Ahmedabad,Gujarat,West
CUST00476,Sneha Reddy,Mysuru,Karnataka,South
CUST02482,Karan Nair,Bhubaneswar,Odisha,East
CUST00962,Isha Gupta,Mumbai,Maharashtra,West
CUST02727,Vihaan Patel,Pune,Maharashtra,West
CUST00188,Aditi Kumar,Warangal,Telangana,South
CUST02753,Vivaan Malhotra,Ludhiana,Punjab,North
CUST00361,Amit Singh,Coimbatore,Tamil Nadu,South
CUST01730,Ananya Bansal,Warangal,Telangana,South
CUST02988,Anjali Rao,Howrah,West Bengal,East
CUST01605,Kavya Malhotra,Bengaluru,Karnataka,South
CUST00930,Suresh Verma,Surat,Gujarat,West
CUST02924,Vihaan Nair,Howrah,West Bengal,East
CUST02394,Meera Menon,Kanpur,Uttar Pradesh,North
CUST01552,Rahul Joshi,Jaipur,Rajasthan,West
CUST03753,Tanya Nair,Bhubaneswar,Odisha,East
CUST00990,Riya Singh,Bhubaneswar,Odisha,East
CUST02106,Aarav Agarwal,Bhubaneswar,Odisha,East
CUST02441,Meera Rao,Bhubaneswar,Odisha,East
CUST03173,Anjali Patel,Udaipur,Rajasthan,West
CUST01040,Ananya Menon,Coimbatore,Tamil Nadu,South
CUST03855,Pooja Malhotra,Ahmedabad,Gujarat,West
CUST03539,Rohan Joshi,Patna,Bihar,East
CUST00298,Suresh Verma,Dwarka,Delhi,North
CUST02831,Unknown Customer,Warangal,Telangana,South
CUST00131,Priya Mehta,Bhubaneswar,Odisha,East
CUST03545,Ananya Kapoor,Bhubaneswar,Odisha,East
CUST01254,Pooja Gupta,Rohini,Delhi,North
CUST01161,Karan Rao,Jaipur,Rajasthan,West
CUST02015,Aditi Chatterjee,Patna,Bihar,East
CUST02767,Isha Patel,Chennai,Tamil Nadu,South
CUST00841,Amit Nair,Kolkata,West Bengal,East
CUST03715,Riya Agarwal,Kolkata,West Bengal,East
CUST03124,Kabir Malhotra,Lucknow,Uttar Pradesh,North
CUST03896,Karan Pillai,Pune,Maharashtra,West
CUST00165,Anjali Kapoor,Rohini,Delhi,North
CUST00815,Ananya Kumar,Udaipur,Rajasthan,West
CUST02286,Vivaan Verma,Pune,Maharashtra,West
CUST00939,Kabir Joshi,Bhubaneswar,Odisha,East
CUST03105,Tanya Sharma,Noida,Uttar Pradesh,North
CUST01262,Isha Kapoor,Mysuru,Karnataka,South
CUST00224,Amit Nair,Bengaluru,Karnataka,South
CUST01050,Ananya Das,Amritsar,Punjab,North
CUST03637,Arjun Gupta,Lucknow,Uttar Pradesh,North
CUST03977,Karan Nair,Bhubaneswar,Odisha,East
CUST03164,Vihaan Reddy,Mysuru,Karnataka,South
CUST01373,Vihaan Bansal,Noida,Uttar Pradesh,North
CUST01769,Amit Kumar,Coimbatore,Tamil Nadu,South
CUST01515,Aditi Singh,Dwarka,Delhi,North
CUST02703,Diya Chatterjee,Udaipur,Rajasthan,West
CUST00727,Anjali Das,Bhubaneswar,Odisha,East
CUST01823,Aditi Agarwal,Kolkata,West Bengal,East
CUST00931,Aditya Mehta,Bengaluru,Karnataka,South
CUST01392,Tanya Gupta,Mysuru,Karnataka,South
CUST00442,Suresh Kapoor,Jaipur,Rajasthan,West
CUST00236,Anjali Reddy,Amritsar,Punjab,North
CUST03274,Ishaan Patel,Bhubaneswar,Odisha,East
CUST00664,Ananya Agarwal,Jaipur,Rajasthan,West
CUST03773,Amit Mehta,Ludhiana,Punjab,North
CUST03322,Amit Kapoor,Ludhiana,Punjab,North
CUST00494,Vivaan Chatterjee,Jaipur,Rajasthan,West
CUST03781,Aryan Bansal,Bhubaneswar,Odisha,East
CUST02721,Karan Malhotra,Mumbai,Maharashtra,West
CUST02798,Aarav Kapoor,Chennai,Tamil Nadu,South
CUST00417,Rahul Malhotra,Chennai,Tamil Nadu,South
CUST02698,Pooja Joshi,Patna,Bihar,East
CUST03163,Reyansh Iyer,Amritsar,Punjab,North
CUST01805,Ishaan Patel,Warangal,Telangana,South
CUST00498,Aditya Agarwal,Hyderabad,Telangana,South
CUST03562,Sneha Nair,Bhubaneswar,Odisha,East
CUST02837,Meera Verma,Udaipur,Rajasthan,West
CUST03581,Ishaan Menon,Ahmedabad,Gujarat,West
CUST02258,Kavya Agarwal,Kolkata,West Bengal,East
CUST01525,Tanya Mehta,Surat,Gujarat,West
CUST03538,Pooja Iyer,Kanpur,Uttar Pradesh,North
CUST03808,Rahul Kapoor,Patna,Bihar,East
CUST00911,Reyansh Patel,Udaipur,Rajasthan,West
CUST02609,Tanya Bansal,Noida,Uttar Pradesh,North
CUST01699,Isha Malhotra,Howrah,West Bengal,East
CUST00654,Priya Reddy,Patna,Bihar,East
CUST00680,Arjun Sharma,Coimbatore,Tamil Nadu,South
CUST01130,Vivaan Pillai,Patna,Bihar,East
CUST03772,Reyansh Joshi,Warangal,Telangana,South
CUST01409,Anjali Iyer,Rohini,Delhi,North
CUST01486,Vivaan Mehta,Coimbatore,Tamil Nadu,South
CUST02415,Simran Chatterjee,Patna,Bihar,East
CUST00135,Suresh Iyer,Mysuru,Karnataka,South
CUST02097,Diya Malhotra,Mumbai,Maharashtra,West
CUST02731,Aditya Menon,Bengaluru,Karnataka,South
CUST00095,Neha Menon,Ludhiana,Punjab,North
CUST01947,Aarav Iyer,Howrah,West Bengal,East
CUST00679,Isha Nair,Rohini,Delhi,North
CUST01135,Ishaan Malhotra,Mysuru,Karnataka,South
CUST03518,Riya Mehta,Bhubaneswar,Odisha,East
CUST02802,Aryan Iyer,Bhubaneswar,Odisha,East
CUST01846,Sai Agarwal,Hyderabad,Telangana,South
CUST03130,Aditya Mehta,Chennai,Tamil Nadu,South
CUST01039,Isha Agarwal,Surat,Gujarat,West
CUST00349,Kabir Chatterjee,Dwarka,Delhi,North
CUST01707,Vivaan Gupta,Patna,Bihar,East
CUST03567,Arjun Reddy,Kolkata,West Bengal,East
CUST03606,Rahul Menon,Pune,Maharashtra,West
CUST03825,Vihaan Nair,Chennai,Tamil Nadu,South
CUST01174,Amit Patel,Noida,Uttar Pradesh,North
CUST03194,Tanya Menon,Surat,Gujarat,West
CUST03710,Neha Singh,Coimbatore,Tamil Nadu,South
CUST03862,Reyansh Patel,Kolkata,West Bengal,East
CUST02334,Aarav Das,Jaipur,Rajasthan,West
CUST00047,Ishaan Chatterjee,Bengaluru,Karnataka,South
CUST00351,Riya Bansal,Pune,Maharashtra,West
CUST01439,Rahul Pillai,Howrah,West Bengal,East
CUST03275,Isha Nair,Udaipur,Rajasthan,West
CUST03877,Aditi Iyer,Patna,Bihar,East
CUST01037,Kavya Rao,Patna,Bihar,East
CUST00682,Arjun Kumar,Dwarka,Delhi,North
CUST00183,Meera Rao,Udaipur,Rajasthan,West
CUST03037,Meera Agarwal,Nagpur,Maharashtra,West
CUST00507,Karan Patel,Rohini,Delhi,North
CUST01250,Isha Nair,New Delhi,Delhi,North
CUST00540,Aarav Sharma,Kolkata,West Bengal,East
CUST02700,Aditya Reddy,Mysuru,Karnataka,South
CUST03729,Aarav Sharma,Ludhiana,Punjab,North
CUST00496,Isha Chatterjee,Mysuru,Karnataka,South
CUST01246,Meera Rao,Coimbatore,Tamil Nadu,South
CUST01589,Meera Kapoor,Amritsar,Punjab,North
CUST03269,Sai Das,Mumbai,Maharashtra,West
CUST00793,Amit Menon,Kolkata,West Bengal,East
CUST02751,Aarav Menon,Hyderabad,Telangana,South
CUST01333,Karan Patel,Chennai,Tamil Nadu,South
CUST01808,Neha Sharma,Surat,Gujarat,West
CUST03414,Nikita Rao,Ludhiana,Punjab,North
CUST01457,Tanya Pillai,Amritsar,Punjab,North
CUST03042,Arjun Rao,Kanpur,Uttar Pradesh,North
CUST02158,Rohan Bansal,Chennai,Tamil Nadu,South
CUST02107,Vivaan Iyer,Hyderabad,Telangana,South
CUST01874,Arjun Verma,Dwarka,Delhi,North
CUST01761,Aditi Joshi,Ludhiana,Punjab,North
CUST00949,Riya Reddy,Noida,Uttar Pradesh,North
CUST02356,Ishaan Rao,Jaipur,Rajasthan,West
CUST01076,Rahul Reddy,Patna,Bihar,East
CUST02129,Meera Pillai,Udaipur,Rajasthan,West
CUST01723,Vihaan Chatterjee,Bhubaneswar,Odisha,East
CUST02530,Vihaan Patel,New Delhi,Delhi,North
CUST03017,Pooja Patel,Patna,Bihar,East
CUST01959,Pooja Sharma,Kanpur,Uttar Pradesh,North
CUST02651,Anjali Bansal,Kanpur,Uttar Pradesh,North
CUST00374,Aryan Patel,Ahmedabad,Gujarat,West
CUST03812,Unknown Customer,Patna,Bihar,East
CUST03866,Tanya Nair,Rohini,Delhi,North
CUST03938,Aditya Mehta,Ahmedabad,Gujarat,West
CUST01151,Vivaan Joshi,Hyderabad,Telangana,South
CUST00898,Vivaan Nair,Howrah,West Bengal,East
CUST00650,Vivaan Rao,Jaipur,Rajasthan,West
CUST02450,Aryan Sharma,Ahmedabad,Gujarat,West
CUST01588,Sneha Chatterjee,Bhubaneswar,Odisha,East
CUST01768,Unknown Customer,Rohini,Delhi,North
CUST00529,Neha Verma,Hyderabad,Telangana,South
CUST03461,Pooja Menon,Bengaluru,Karnataka,South
CUST01077,Diya Joshi,Udaipur,Rajasthan,West
CUST00789,Tanya Kumar,Howrah,West Bengal,East
CUST03505,Priya Kapoor,Bengaluru,Karnataka,South
CUST01189,Diya Chatterjee,Jaipur,Rajasthan,West
CUST00645,Vivaan Reddy,Kolkata,West Bengal,East
CUST01547,Aarav Reddy,Warangal,Telangana,South
CUST00429,Nikita Joshi,Bhubaneswar,Odisha,East
CUST03762,Sai Joshi,Ahmedabad,Gujarat,West
CUST02725,Amit Das,Udaipur,Rajasthan,West
CUST00025,Simran Pillai,Bhubaneswar,Odisha,East
CUST00255,Pooja Singh,Nagpur,Maharashtra,West
CUST00170,Aditya Singh,Noida,Uttar Pradesh,North
CUST01228,Vivaan Chatterjee,Amritsar,Punjab,North
CUST03487,Neha Nair,Bengaluru,Karnataka,South
CUST02280,Vihaan Gupta,Udaipur,Rajasthan,West
CUST03763,Sai Rao,Warangal,Telangana,South
CUST03586,Vivaan Das,Pune,Maharashtra,West
CUST01465,Sai Agarwal,Kanpur,Uttar Pradesh,North
CUST01248,Sai Iyer,Hyderabad,Telangana,South
CUST00772,Kabir Menon,Kolkata,West Bengal,East
CUST00111,Sai Bansal,Kolkata,West Bengal,East
CUST02149,Rahul Rao,Chennai,Tamil Nadu,South
CUST01386,Aditi Malhotra,Mumbai,Maharashtra,West
CUST02456,Pooja Sharma,Surat,Gujarat,West
CUST02022,Meera Iyer,Udaipur,Rajasthan,West
CUST03387,Aarav Rao,Ludhiana,Punjab,North
CUST00061,Amit Kapoor,Bengaluru,Karnataka,South
CUST01841,Nikita Sharma,Udaipur,Rajasthan,West
CUST03358,Pooja Kapoor,Coimbatore,Tamil Nadu,South
CUST03597,Sai Agarwal,Mysuru,Karnataka,South
CUST00438,Sai Rao,Udaipur,Rajasthan,West
CUST03168,Aryan Patel,Warangal,Telangana,South
CUST00823,Sneha Mehta,Hyderabad,Telangana,South
CUST01619,Ananya Menon,Amritsar,Punjab,North
CUST02473,Kavya Das,Mysuru,Karnataka,South
CUST02480,Diya Iyer,Patna,Bihar,East
CUST01665,Amit Nair,Nagpur,Maharashtra,West
CUST01354,Aditya Iyer,Amritsar,Punjab,North
CUST01779,Reyansh Malhotra,Amritsar,Punjab,North
CUST02445,Vihaan Nair,Patna,Bihar,East
CUST03137,Aditya Kapoor,Ludhiana,Punjab,North
CUST01431,Isha Patel,Bhubaneswar,Odisha,East
CUST02969,Ananya Mehta,Howrah,West Bengal,East
CUST01763,Simran Agarwal,Patna,Bihar,East
CUST00225,Suresh Rao,Chennai,Tamil Nadu,South
CUST01564,Rahul Bansal,Pune,Maharashtra,West
CUST01740,Rahul Kumar,Ahmedabad,Gujarat,West
CUST03848,Sneha Patel,Mumbai,Maharashtra,West
CUST02238,Aarav Singh,Bhubaneswar,Odisha,East
CUST00169,Amit Verma,Mysuru,Karnataka,South
CUST00704,Pooja Gupta,Lucknow,Uttar Pradesh,North
CUST00960,Reyansh Reddy,Hyderabad,Telangana,South
CUST02961,Anjali Gupta,Lucknow,Uttar Pradesh,North
CUST00797,Priya Das,Surat,Gujarat,West
CUST02151,Rahul Das,Mumbai,Maharashtra,West
CUST00605,Pooja Pillai,Bhubaneswar,Odisha,East
CUST01280,Sneha Mehta,Mumbai,Maharashtra,West
CUST01891,Reyansh Patel,Mumbai,Maharashtra,West
CUST03809,Suresh Patel,Ahmedabad,Gujarat,West
CUST01997,Tanya Mehta,Mumbai,Maharashtra,West
CUST01110,Tanya Gupta,Mysuru,Karnataka,South
CUST00133,Kavya Singh,Lucknow,Uttar Pradesh,North
CUST02215,Anjali Sharma,Nagpur,Maharashtra,West
CUST03127,Simran Reddy,Kolkata,West Bengal,East
CUST02125,Kavya Mehta,Mumbai,Maharashtra,West
CUST00993,Reyansh Iyer,Mysuru,Karnataka,South
CUST00020,Sneha Mehta,New Delhi,Delhi,North
CUST03459,Sai Gupta,Ahmedabad,Gujarat,West
CUST00423,Kabir Mehta,Mumbai,Maharashtra,West
CUST02031,Kabir Kapoor,New Delhi,Delhi,North
CUST02672,Neha Rao,Pune,Maharashtra,West
CUST00288,Sai Iyer,Kolkata,West Bengal,East
CUST00014,Meera Gupta,Lucknow,Uttar Pradesh,North
CUST01069,Pooja Nair,Hyderabad,Telangana,South
CUST02701,Amit Singh,Dwarka,Delhi,North
CUST01324,Simran Pillai,Rohini,Delhi,North
CUST02922,Anjali Das,Jaipur,Rajasthan,West
CUST03023,Karan Iyer,Dwarka,Delhi,North
CUST02866,Unknown Customer,Hyderabad,Telangana,South
CUST01853,Simran Singh,Amritsar,Punjab,North
CUST01708,Priya Pillai,Patna,Bihar,East
CUST03899,Suresh Singh,Patna,Bihar,East
CUST03014,Aarav Iyer,New Delhi,Delhi,North
CUST00567,Sai Chatterjee,Patna,Bihar,East
CUST00360,Kabir Kapoor,Kanpur,Uttar Pradesh,North
CUST03460,Vihaan Singh,Kolkata,West Bengal,East
CUST03859,Nikita Kapoor,Kolkata,West Bengal,East
CUST02689,Kabir Agarwal,Mysuru,Karnataka,South
CUST00386,Aditya Singh,Surat,Gujarat,West
CUST00478,Ananya Malhotra,Surat,Gujarat,West
CUST00125,Rahul Singh,Surat,Gujarat,West
CUST01222,Arjun Patel,New Delhi,Delhi,North
CUST02412,Aditya Kumar,Udaipur,Rajasthan,West
CUST01842,Reyansh Gupta,Jaipur,Rajasthan,West
CUST02033,Nikita Chatterjee,Mysuru,Karnataka,South
CUST01811,Arjun Das,Patna,Bihar,East
CUST01758,Simran Pillai,Kanpur,Uttar Pradesh,North
CUST00081,Kabir Joshi,Chennai,Tamil Nadu,South
CUST01199,Karan Kapoor,Hyderabad,Telangana,South
CUST01060,Aryan Pillai,Mysuru,Karnataka,South
